,Words,Old_WScore,Position_Weight,SCScore
157,upstream,1099.6363636363635,0.008403361344537815,9.240641711229944
133,surfac,1209.2727272727273,0.007633587786259542,9.231089521165856
138,gleam,1209.2727272727273,0.007575757575757576,9.161157024793388
68,eerili,1488.320707070707,0.006134969325153374,9.130801883869369
156,final,1099.6363636363635,0.008264462809917356,9.087903831705484
67,silent,1488.320707070707,0.006097560975609756,9.075126262626261
158,sight,1099.6363636363635,0.00819672131147541,9.013412816691504
159,breath,1099.6363636363635,0.008130081300813009,8.940133037694013
37,long,2006.8516746411483,0.004366812227074236,8.763544430747372
179,shimmer,961.096256684492,0.00909090909090909,8.737238697131746
182,strang,961.096256684492,0.009009009009009009,8.658524834995424
53,deeper,1581.6694214876034,0.00546448087431694,8.643002303210947
55,vast,1581.6694214876034,0.005405405405405406,8.549564440473532
180,hue,961.096256684492,0.008849557522123894,8.505276607827362
54,heart,1581.6694214876034,0.0053475935828877,8.45812524859681
183,infus,961.096256684492,0.008771929824561403,8.430668918285017
181,tini,961.096256684492,0.008695652173913044,8.357358753778191
178,fleck,961.096256684492,0.008620689655172414,8.28531255762493
148,promis,1152.0909090909092,0.007142857142857143,8.22922077922078
177,metal,961.096256684492,0.008547008547008548,8.214497920380275
115,soul,1324.9586776859503,0.006024096385542169,7.981678781240665
114,roam,1324.9586776859503,0.005988023952095809,7.933884297520661
160,itaurelia,1053.4720279720282,0.007407407407407408,7.803496503496505
110,begun,1324.9586776859503,0.0058823529411764705,7.793874574623237
112,reclaim,1324.9586776859503,0.005847953216374269,7.748296360736551
111,part,1324.9586776859503,0.005813953488372093,7.703248126081107
116,root,1324.9586776859503,0.005649717514124294,7.485642246813279
113,crack,1324.9586776859503,0.0056179775280898875,7.4435880768873615
45,race,1686.7171717171718,0.004310344827586207,7.270332636711948
93,entranc,1365.4025974025972,0.005291005291005291,7.224352367209509
44,close,1686.7171717171718,0.00425531914893617,7.17751987964754
89,massiv,1365.4025974025972,0.005235602094240838,7.148704698442917
91,warrior,1365.4025974025972,0.0051813471502590676,7.074624857008276
42,fail,1874.3522727272727,0.0037735849056603774,7.073027444253859
40,mention,1874.3522727272727,0.0037593984962406013,7.0464371155160626
90,made,1365.4025974025972,0.005128205128205128,7.002064602064601
41,allow,1874.3522727272727,0.0037174721189591076,6.967852314971274
92,glitter,1365.4025974025972,0.00510204081632653,6.966339782666312
169,build,963.069264069264,0.0070921985815602835,6.83027846857634
175,craft,963.069264069264,0.007042253521126761,6.782177915980733
170,pure,963.069264069264,0.006993006993006993,6.734750098386462
171,intric,963.069264069264,0.006896551724137931,6.641856993581131
174,carv,963.069264069264,0.00684931506849315,6.596364822392219
52,chao,1637.8636363636365,0.004016064257028112,6.577765607886089
168,symbol,963.069264069264,0.006802721088435374,6.551491592307919
50,realiz,1637.8636363636365,0.00398406374501992,6.525353132922854
173,scene,963.069264069264,0.006756756756756757,6.5072247572247575
51,truth,1637.8636363636365,0.003952569169960474,6.473769313690262
172,forgotten,963.069264069264,0.006711409395973154,6.463552107847409
165,preciou,972.8896103896102,0.006622516556291391,6.442977552249074
176,civil,963.069264069264,0.006666666666666667,6.420461760461761
164,gem,972.8896103896102,0.006578947368421052,6.400589542036909
163,adorn,972.8896103896102,0.006535947712418301,6.358755623461505
167,longforgotten,972.8896103896102,0.00641025641025641,6.23647186147186
166,god,972.8896103896102,0.006369426751592357,6.196749110761849
94,ground,1359.4019138755982,0.004545454545454545,6.179099608525446
162,stood,972.8896103896102,0.006329113924050633,6.157529179681077
95,feet,1359.4019138755982,0.0045045045045045045,6.123432044484677
161,corner,972.8896103896102,0.00625,6.080560064935064
97,shake,1359.4019138755982,0.004464285714285714,6.068758544087491
77,tree,1424.353535353535,0.00423728813559322,6.035396336243793
98,groan,1359.4019138755982,0.004424778761061947,6.015052716263709
79,uproot,1424.353535353535,0.004219409282700422,6.009930528917869
96,awoken,1359.4019138755982,0.0043859649122807015,5.962289095945606
76,twist,1424.353535353535,0.0041841004184100415,5.959638223236548
78,air,1424.353535353535,0.004166666666666667,5.934806397306396
99,slumber,1359.4019138755982,0.004347826086956522,5.910443103806949
49,fall,1649.1626794258368,0.0035587188612099642,5.868906332476287
47,fix,1649.1626794258368,0.0035335689045936395,5.827429962635466
48,disappear,1649.1626794258368,0.0034965034965034965,5.7663030749155135
80,goldit,1404.3068181818182,0.00390625,5.4855735085227275
83,entiti,1404.3068181818182,0.003875968992248062,5.443049682875264
82,remain,1404.3068181818182,0.0038461538461538464,5.401180069930071
81,want,1404.3068181818182,0.0038022813688212928,5.3395696508814385
70,swallow,1455.8133971291868,0.003663003663003663,5.332649806334017
71,cri,1455.8133971291868,0.0036363636363636364,5.293866898651588
72,roar,1455.8133971291868,0.0036101083032490976,5.2556440329573535
187,reach,903.7081339712915,0.004694835680751174,4.242761192353481
184,touch,903.7081339712915,0.004672897196261682,4.222935205473324
185,rumbl,903.7081339712915,0.004608294930875576,4.164553612770929
186,echo,903.7081339712915,0.0045871559633027525,4.145450155831613
140,wait,1193.6602870813397,0.0034129692832764505,4.073925894475562
139,group,1193.6602870813397,0.003401360544217687,4.060069003678026
141,seek,1193.6602870813397,0.003367003367003367,4.019058205661076
201,insid,704.6363636363636,0.005050505050505051,3.558769513314968
204,chamber,704.6363636363636,0.005,3.5231818181818184
203,fill,704.6363636363636,0.004975124378109453,3.5056535504296695
197,wildest,704.6363636363636,0.0049261083743842365,3.471115091804747
202,dreamsgolden,704.6363636363636,0.004901960784313725,3.4540998217468806
196,artifact,704.6363636363636,0.004878048780487805,3.437250554323725
200,jewel,704.6363636363636,0.0048543689320388345,3.4205648720211825
199,chest,704.6363636363636,0.004807692307692308,3.3876748251748254
198,overflow,704.6363636363636,0.004784688995215311,3.371465854719443
