,Words,Old_WScore,Position_Weight,SCScore
383,keyworld,20836.59259259259,0.0011844320307930001,24.679527679250825
824,sustain,10431.082125603863,0.0023584905660377358,24.601608786801563
823,interest,10431.082125603863,0.002352941176470588,24.543722648479676
206,english,29227.362393162395,0.0008377066097337967,24.483954661837135
392,claim,20345.33333333333,0.0012026887876507915,24.4691042810179
339,build,22429.735449735446,0.001087815198843588,24.399407128263043
930,auto,8387.97037037037,0.002898550724637681,24.312957595276437
931,matic,8387.97037037037,0.002890173410404624,24.242688931706272
567,servic,15291.030303030304,0.0015723270440251573,24.04250047646274
334,topk,22600.85185185185,0.0010465957802148862,23.653956177409942
500,page,17071.711111111108,0.001382408875425168,23.600084958694453
621,aim,13781.39191919192,0.0016863406408094434,23.240121280256187
280,particip,24922.7873015873,0.0009319664492078285,23.227201585822275
307,choos,23613.86086956521,0.0009777761259600049,23.089069400002025
354,system,21972.76851851852,0.0010480526067107162,23.028617322484497
413,manifest,19384.4,0.001183431952662722,22.94011834319527
297,input,24295.63218390804,0.000943368067761984,22.9197235883892
422,mean,19292.0,0.0011823472051284412,22.809842281337886
561,luhn,15380.934343434345,0.0014676055379278837,22.573144420929424
368,depict,21345.44358974359,0.0010546627487744236,22.512244210168376
303,gold,23985.911111111112,0.0009382951366770811,22.50586374432432
565,wij,15303.791812865496,0.001465307382132455,22.424759118010037
578,analyz,15107.509465020576,0.0014841824952210472,22.422301094369825
362,consensu,21541.66956521739,0.001032588101553619,22.243671680643196
537,undirect,16030.634688346883,0.0013691238288442234,21.947923943312507
410,cohes,19437.916666666664,0.0011272155821256805,21.910722550727133
294,increas,24385.714285714283,0.0008962988930826064,21.856888721314412
315,basi,23283.62580645161,0.0009368843742038735,21.81406519287458
451,litvak,18558.414074074077,0.0011600703103961034,21.529065175370526
453,punctuat,18518.797132616484,0.0011560821038690682,21.409249950199733
350,subject,22199.55652173913,0.0009623451497063654,21.363635544327966
352,produc,22160.275862068964,0.0009640375499320404,21.363338047887098
774,quintessenti,11301.365217391303,0.0018726591760299626,21.163605276013676
637,apl,13529.424,0.0015609901704176036,21.119297875412016
440,carratero,18873.966666666667,0.0011037527593818985,20.832192788815306
272,irrespect,25620.73804713805,0.0007950160882230915,20.36889893962422
688,perfor,12530.659555555556,0.001607717041800643,20.14575491246874
689,manc,12530.659555555556,0.0016051364365971107,20.11341822721598
254,summar,26517.47049808429,0.0007578949675489232,20.09745744262512
623,eman,13754.251851851852,0.00145985401459854,20.07919978372533
467,vertic,17879.833333333332,0.001114308268406656,19.923646121066273
449,boost,18567.56363636364,0.0010539538973682557,19.56935605917856
559,blanco,15398.535947712418,0.0012689205111936917,19.53951810640568
249,po,26931.384984984987,0.00071704638905171,19.311052355644925
282,adopt,24883.82905982905,0.0007709846159326925,19.185049390627075
585,solv,14867.821212121213,0.0012903225806451613,19.184285434995115
289,hand,24611.637681159416,0.0007784793396071255,19.15965144867883
533,nonhomogen,16093.63,0.0011862396204033216,19.090901542111506
239,altern,27513.024,0.0006815192605970638,18.750655773269273
517,boundari,16578.042857142857,0.001128668171557562,18.71110931957433
285,sci,24772.92307692308,0.000754507170145283,18.691348086996012
601,earliest,14268.811594202898,0.001303780964797914,18.603404946809516
575,cardin,15136.62222222222,0.0012180286036437007,18.436838829215542
355,cohen,21963.86666666667,0.000838964138244855,18.4268964705249
400,springer,19824.85,0.0009258946837969054,18.355723222071077
271,unlik,25666.86825396825,0.0007075028337338096,18.159382022754894
477,test,17636.15989159892,0.0009976159618553897,17.594114613692902
613,logarithm,13901.12,0.001263749291540662,17.56753055162173
337,multipl,22562.788444444446,0.0007765100305724372,17.52023154479499
752,correl,11594.407407407409,0.0015068403389158712,17.47092078730647
459,intern,18285.307189542484,0.0009553113465112445,17.46816143261357
521,achiev,16529.151515151512,0.0010388880256217681,17.171937582778813
718,discours,12098.725,0.001402524544179523,16.9687587657784
568,program,15282.567901234566,0.0010885541773266554,16.635903129167144
462,toptruss,18191.314285714285,0.0009115770282588879,16.582784216694883
385,end,20786.158730158728,0.0007959365813896028,16.544464119904184
485,scientif,17417.878260869566,0.0009477010507230925,16.506941529193
524,sparam,16357.16,0.000998275502114889,16.328952112173578
811,compel,10660.22857142857,0.0015290519877675841,16.300043687199647
810,intent,10660.22857142857,0.0015174506828528073,16.17637112508129
569,commonli,15281.006349206347,0.0010559662090813093,16.136226345518846
539,mutsuo,15990.613333333336,0.0010070493454179255,16.103336690164486
430,consider,19100.573333333334,0.0008417710535535563,16.078309738276964
359,graphofword,21843.160000000003,0.0007335826076000495,16.0237622710251
570,prespecifi,15281.006349206347,0.0010460251046025104,15.984316264860194
692,tf,12480.049494949497,0.0012738853503184713,15.898152222865601
361,filtrat,21602.577777777777,0.0007341083851221358,15.85863348691978
608,ti,14003.28455284553,0.0011303530177865667,15.828654953232956
475,noisi,17664.337931034483,0.0008960030780816462,15.827301158481275
381,gener,20931.520512820516,0.0007541478129713424,15.785460416908384
690,invers,12480.049494949497,0.0012594458438287153,15.717946467190801
547,transform,15713.466666666667,0.0009998128281368448,15.71052554783404
691,idf,12480.049494949497,0.0012547051442910915,15.658782302320573
287,assames,24713.13333333333,0.0006303048953131345,15.5768089185262
790,immens,11040.510256410256,0.0013869625520110957,15.312774280735447
590,segment,14734.679738562094,0.0010298661174047373,15.174747413555194
213,quantifi,28731.93086419753,0.000527755434385061,15.163432653956107
635,shannon,13599.874074074074,0.0011061946902654867,15.044108489019994
634,entropi,13599.874074074074,0.0011049723756906078,15.027485164722735
389,state,20483.1746031746,0.0007324305957469396,15.002503777391755
631,sensit,13650.16507936508,0.0010964912280701754,14.96728627123364
465,integervalu,17900.914666666667,0.0008242271348024156,14.754419606049206
556,reaffirm,15454.755555555555,0.0009433962264150943,14.579958071278826
286,ni,24758.964285714283,0.0005865789901728461,14.523088268439846
319,previou,23169.80909090909,0.0006163125627983363,14.279844420366372
409,reveal,19441.05333333333,0.000732994155795819,14.250178475848157
906,avgsd,8775.80487804878,0.0016234151278044103,14.24677439768413
679,compon,12776.122222222222,0.0011121165677514728,14.208537194951097
387,judg,20523.26419753086,0.0006881867845701932,14.123839196983331
499,code,17093.756097560974,0.0008244023083264633,14.092131984798824
904,full,8775.80487804878,0.0016044990333102494,14.08077044334864
366,mention,21363.20987654321,0.0006466397884097737,13.814301514321489
563,transmiss,15348.084126984128,0.0008875275887763896,13.6218480975594
816,matrix,10569.866666666663,0.0012695895174629766,13.41939192098133
427,jaccard,19150.838888888888,0.0006961934758246735,13.332689091013883
374,india,21124.81875,0.0006251248852357096,13.205649896718915
657,smallworld,13132.77777777778,0.001001001001001001,13.145923701479258
616,singl,13894.893333333335,0.0009396330464770714,13.056100953273951
329,elicit,22700.099999999995,0.0005730444787415564,13.0081669718812
638,darker,13522.451461988305,0.0009555349438800826,12.921174898852135
807,rel,10722.866666666669,0.0012033694344163659,12.903569995988772
808,signific,10722.866666666669,0.001201923076923077,12.888060897435901
771,minor,11330.553535353536,0.0011312217194570137,12.817368252662373
769,modif,11330.553535353536,0.0011299435028248588,12.802885350681962
770,con,11330.553535353536,0.0011273957158962795,12.774017514491021
768,dition,11330.553535353536,0.0011261261261261261,12.759632359632361
511,ji,16702.76839506173,0.000758801454963555,12.674084960092122
503,fewer,16999.654480286736,0.0007407736518248648,12.592896129122929
748,prove,11641.129411764705,0.0010775862068965517,12.544320486815414
356,premis,21941.266666666663,0.0005715867719189929,12.5413377858138
747,rich,11641.129411764705,0.001076426264800861,12.530817450769327
428,domain,19106.6783625731,0.0006532040523032675,12.48055973248791
320,zhang,23140.029629629636,0.0005372804538439212,12.432685621369195
367,common,21354.132222222222,0.0005805877735533432,12.397948083063705
421,triangl,19292.254545454543,0.0006357875479958504,12.265775212766343
833,conjectur,10340.755555555554,0.001177856301531213,12.17992409370501
438,refer,18951.834343434344,0.0006365070463782436,12.062976101389154
853,dynam,9784.183006535946,0.0012300123001230013,12.034665444693662
506,assess,16982.81428571428,0.0007078313576486811,12.020968492552555
665,apt,12970.375000000002,0.0009267840593141798,12.020736793327156
490,vari,17302.005797101447,0.0006935048060307187,11.999024174261208
751,probabilitybas,11608.379084967322,0.0010193679918450561,11.83321007641929
404,sole,19726.666666666664,0.000597768936472207,11.791988553475068
750,parent,11608.379084967322,0.0010141987829614604,11.77320394012913
716,lij,12158.83148148148,0.0009682646900970149,11.772967196358495
530,subtask,16261.191358024693,0.0007178750897343862,11.673504205330003
330,addit,22681.666666666668,0.0005106416764521744,11.582204291396069
365,discrimin,21400.90909090909,0.0005379236148466917,11.512054379187244
739,librari,11759.089430894312,0.0009777145592449864,11.49703294004921
306,keygraph,23742.39288888889,0.0004828478957975189,11.463964447597977
727,grey,11871.719298245613,0.0009616043922425377,11.415897420663478
918,area,8643.08024691358,0.0013123359580052493,11.34262499594958
371,translat,21252.0,0.0005332423020146927,11.33246540241625
348,normal,22207.151282051283,0.0005098588267223067,11.322512097511437
509,wang,16878.696296296297,0.0006689688803481248,11.291322563069375
482,align,17531.51111111111,0.0006369426751592356,11.166567586694974
483,primarili,17531.51111111111,0.0006365372374283895,11.159459650611781
493,cascad,17260.894444444446,0.0006447453255963894,11.128881008668245
492,differenti,17260.894444444446,0.0006443298969072165,11.121710337915236
554,output,15564.54970760234,0.0007112375533428165,11.070092252917739
553,substep,15592.26172839506,0.0007067137809187279,11.019266239148452
458,aspect,18377.482125603863,0.0005990006050653213,11.008122912813842
479,ad,17583.98571428571,0.0006247030383050956,10.984769301227681
454,separ,18518.797132616484,0.0005924170616113745,10.970851381881804
313,independ,23393.336398467432,0.00046645454298224146,10.91192803857696
560,second,15386.494117647057,0.0007068404519082444,10.87579645540119
564,wordscor,15343.008,0.0007086522449319633,10.872857063209073
513,role,16681.49494949495,0.000648750588958144,10.822129673187154
441,detect,18862.711111111108,0.0005731092801172873,10.810394785949242
378,loss,20977.26740740741,0.0005092618622333133,10.682922264462485
576,pre,15131.367901234566,0.0007059708346851979,10.682304427163377
388,region,20483.463636363635,0.0005182829660062187,10.616230287535071
523,princip,16389.84,0.0006426735218508997,10.53331619537275
429,metric,19100.733333333334,0.0005477497081316895,10.462421108434567
397,illustr,20060.444444444445,0.0005204401727011123,10.440261171127736
474,count,17675.0,0.0005831079714369732,10.3064333951485
512,vk,16698.521739130436,0.0006162652080558566,10.290717973790462
403,phenomenon,19728.006349206345,0.0005175983436853002,10.211183410562292
439,leverag,18950.70434782609,0.0005344305490319902,10.12783532915162
501,embed,17009.728,0.0005906812683354412,10.047327709080868
487,drop,17374.83760683761,0.0005763173492260221,10.013420352805253
408,gap,19471.11111111111,0.0005096232683024256,9.922931281924116
746,shortest,11657.475555555557,0.0008424599831508003,9.8209566601142
452,impact,18525.111111111117,0.0005299417064122947,9.817228993699585
652,bouquet,13330.411111111112,0.0007363770250368188,9.816208476517756
473,manag,17688.824999999997,0.000550387757120131,9.7357127178405
417,leav,19334.920634920632,0.0004999843070618951,9.66715689574753
899,partit,8807.385185185185,0.0010940919037199124,9.636088824053813
757,noteworthi,11469.822222222225,0.0008368200836820083,9.59817759181776
633,token,13618.329166666666,0.0007042253521126761,9.59037265258216
756,rang,11469.822222222225,0.0008333333333333334,9.558185185185188
342,key,22342.81481481481,0.00042719219127576705,9.54467602000941
555,conspicu,15517.592592592591,0.0006131207847946045,9.514158548493311
548,fundament,15678.35294117647,0.0006056935190793458,9.496276766309188
405,imper,19506.219607843137,0.00048216007714561236,9.405120350936903
584,scheme,14879.288888888888,0.000628140703517588,9.346286990508096
494,deriv,17242.8378600823,0.0005363726442481863,9.248586537355083
620,florescu,13839.428571428569,0.0006672522821305922,9.234390297669034
627,wo,13708.2,0.0006697923643670462,9.181647689216343
552,neighborhood,15592.334259259258,0.0005879281121436604,9.167171644959215
734,si,11822.6,0.0007708614662857669,9.113586771310109
628,settl,13708.2,0.0006609385327164573,9.060277594183741
701,deliber,12383.838095238092,0.000731528895391368,9.059135402515064
700,face,12383.838095238092,0.0007288629737609329,9.026121060669164
710,focus,12292.971428571427,0.000725689404934688,8.92087912087912
398,ing,20026.872592592597,0.0004452359750667854,8.916684146301245
424,predecid,19215.75,0.00046382189239332097,8.912685528756958
709,delin,12292.971428571427,0.0007246376811594203,8.907950310559006
572,minimum,15224.43611111111,0.0005829290350025578,8.874765850708092
412,earlier,19392.55652173913,0.00045736052379947425,8.86938980859352
793,competi,10977.035294117648,0.000782472613458529,8.589229494614749
792,tor,10977.035294117648,0.0007818608287724785,8.582513912523572
1034,apolog,5744.027777777778,0.0014903129657228018,8.560399072694155
373,larg,21172.31111111111,0.0004032451047566726,8.537630811940863
1033,explicit,5744.027777777778,0.001483679525222552,8.522296406198484
394,rest,20280.61965811966,0.00041718815185648727,8.460834233675286
496,investig,17149.827160493827,0.0004923682914820286,8.444031098224436
640,unweight,13457.29185185185,0.0006207324643078833,8.353377934110398
720,pi,12079.572413793105,0.000689500234342,8.328868010061505
641,emerg,13427.082352941175,0.0006060606060606061,8.137625668449198
600,overspan,14370.36923076923,0.0005652911249293386,8.123442188111492
819,dens,10521.729166666668,0.0007654092434956325,8.053428761724266
582,recurs,14995.56,0.0005353319057815846,8.027601713062099
954,recognit,8092.285925925927,0.000991189160379807,8.02098609247185
957,harmon,8092.285925925927,0.0009896760767857814,8.008741787399165
960,deform,8092.285925925927,0.000989276260001697,8.00550635566437
433,cost,19015.044444444444,0.0004200833415737178,7.98790341039498
744,upper,11724.292810457517,0.0006802721088435374,7.9757093948690585
531,converg,16185.207901234566,0.000491223371205129,7.950552388900333
630,technic,13665.718518518515,0.0005799466272776253,7.925387364140199
488,overlap,17318.675862068965,0.0004546043061913707,7.873144624429101
772,inflict,11312.851461988304,0.0006954102920723226,7.867073339352089
529,variabl,16264.237037037035,0.0004830917874396135,7.857119341563785
528,userspecif,16264.237037037035,0.0004828585224529213,7.8533254645277815
773,similarli,11312.851461988304,0.0006934812760055479,7.845250667120877
504,distanc,16994.298850574713,0.0004616356531683656,7.8451742500234625
654,appar,13289.175757575758,0.0005892751915144372,7.830981589614471
491,corpora,17264.885925925926,0.00045167118337850043,7.79805145705778
740,fail,11752.815686274507,0.0006591957811470006,7.747406516990446
632,acronym,13647.361111111111,0.0005595970900951316,7.637023565255239
728,decompos,11871.719298245613,0.0006399278760750803,7.597044115885858
729,light,11871.719298245613,0.0006384975071492157,7.5800631775050595
607,crucial,14020.55947712418,0.0005382131324004305,7.546049234189547
670,accentu,12898.185185185184,0.0005844535359438924,7.53838993874061
618,width,13853.333333333334,0.0005431830526887561,7.524895889914901
619,proport,13853.333333333334,0.0005428881650380022,7.520810712993124
291,mark,24479.25763888889,0.00030303030303030303,7.41795686026936
480,featur,17562.591666666664,0.00042092120867299435,7.39246731176359
357,adapt,21930.381111111117,0.00033178500331785003,7.2761715697117175
911,uncontrol,8742.71219512195,0.0008305647840531562,7.261388866380358
910,authorandreaderth,8742.71219512195,0.0008250825082508251,7.213458906866296
912,overview,8742.71219512195,0.0008210180623973727,7.177924626536905
938,dk,8357.30189701897,0.0008539734560838134,7.136913984533099
905,inspec,8775.80487804878,0.0008051529790660225,7.065865441263108
843,bar,10036.77192982456,0.0007017543859649122,7.043348722683901
903,pubm,8775.80487804878,0.0008025682182985554,7.043182085111381
782,smaller,11170.8,0.000630119722747322,7.038941398865784
844,agre,10036.77192982456,0.0006993006993006993,7.018721629247944
444,vazirgianni,18740.33333333333,0.0003664873615079013,6.868095317111904
541,san,15916.611111111111,0.0004304093266968629,6.85065787162914
596,mislead,14657.803333333331,0.0004664179104477612,6.836662002487561
677,drawn,12809.082352941175,0.0005336179295624333,6.835156004771172
498,bring,17094.745098039213,0.0003998241775863649,6.834892399872071
839,gi,10147.6,0.0006567067756268741,6.663997676351268
743,graphconstruct,11725.946859903384,0.0005678591709256105,6.6586864621825015
609,cons,13993.92,0.00047393364928909954,6.632189573459716
610,quentli,13993.92,0.0004737091425864519,6.629047844623401
762,raw,11386.662745098038,0.0005813953488372093,6.6201527587779285
655,part,13185.833333333336,0.0005015288992876233,6.613076477856721
745,social,11712.213333333331,0.0005574426576826497,6.528887327879497
615,highestrank,13894.893333333335,0.00046860356138706655,6.511196501093409
603,uniformli,14146.234074074073,0.0004520795660036166,6.39522336079298
299,tag,24207.85,0.00026246719160104987,6.353766404199475
738,yu,11763.86074074074,0.0005395160791385534,6.346792022376403
447,singularli,18637.6,0.00033818058843422386,6.30287453500169
514,play,16681.49494949495,0.0003770739064856712,6.290156466627056
508,jp,16926.84888888889,0.00037122332660425813,6.283641153460924
681,pend,12718.318518518518,0.0004894762604013706,6.225314987037944
543,physic,15895.163636363635,0.00038842755888250673,6.174119609310716
464,pertin,17935.645502645504,0.0003427004797806717,6.146554318932661
644,clear,13389.497584541064,0.00045662100456621003,6.113925837689983
646,reward,13389.497584541064,0.00045641259698767686,6.111135364920614
645,penal,13389.497584541064,0.0004562043795620438,6.10834743820304
647,underestim,13389.497584541064,0.00045578851412944393,6.102779208997751
872,color,9486.620833333332,0.0006412588778226594,6.083379829912395
963,scale,8092.285925925927,0.0007466170870536585,6.041838945620134
961,profilometri,8092.285925925927,0.000745732145285183,6.034677743801835
958,fourier,8092.285925925927,0.0007447656471696192,6.026856564703824
859,shade,9603.782456140349,0.0006274513663676226,6.025906424402664
832,systemat,10385.311111111112,0.0005793742757821553,6.016982103772371
714,capabl,12220.35978835979,0.0004880429477794046,5.964060414036013
686,suit,12564.066666666666,0.00046992481203007516,5.904166666666666
797,tgp,10918.845977011491,0.0005350473551977996,5.842099661812133
643,formal,13414.063492063491,0.00043497172683775554,5.83473836105415
642,gcag,13414.063492063491,0.000434593654932638,5.829666880514338
411,frequent,19430.000793650797,0.00029850746268656717,5.800000236910686
846,pose,10017.020289855072,0.000574052812858783,5.7502986738548065
845,difficult,10017.020289855072,0.0005737234652897303,5.746999592573191
847,decis,10017.020289855072,0.0005733944954128441,5.74370429464167
588,literari,14769.482539682538,0.00038407285046067183,5.6725572588449955
580,emnlp,15052.866666666669,0.000373210245683281,5.617884066904339
794,lesser,10965.888888888889,0.0005112474437627812,5.60628266303113
283,threshold,24810.71111111111,0.00022558087074216106,5.596821816176655
719,pn,12079.572413793105,0.000459559430131523,5.551281414715225
602,associ,14190.12,0.0003867776445510457,5.488421189496685
809,gk,10672.429629629629,0.0005139974412301498,5.485601521338465
457,bigger,18389.33333333333,0.0002907822041291073,5.347290879131529
723,underli,12023.000000000002,0.00044072278536800354,5.298810048479507
606,acl,14090.333333333332,0.00037491194664121064,5.282634298823538
735,utter,11789.79206349206,0.00044483985765124553,5.244569423261592
693,interchang,12479.264102564102,0.00041736227045075126,5.2083739994007106
669,isol,12930.563218390806,0.00040225261464199515,5.201352863391313
446,eas,18662.180246913576,0.0002752546105147261,5.136851155219812
326,densiti,22797.296296296296,0.0002248201438848921,5.125291433519851
685,intend,12566.021505376344,0.0004029826562776769,5.0638887250789715
684,futur,12566.021505376344,0.0004028210617730357,5.0618581250584995
856,ascrib,9628.777777777776,0.0005205622071837585,5.012377812481923
858,random,9628.777777777776,0.0005194805194805195,5.00196248196248
857,jump,9628.777777777776,0.0005192107995846313,4.999365409022729
525,om,16335.656140350877,0.0003059039461609055,4.997141676460959
687,transit,12558.573063973065,0.0003965107057890563,4.979608669299391
579,least,15097.194708994708,0.0003295978905735003,4.976003529662066
821,reciproc,10496.01045751634,0.0004723665564478035,4.9579643162571285
781,entail,11181.5,0.0004424778761061947,4.9475663716814156
673,fact,12878.189898989898,0.00037936267071320183,4.885504514032586
865,kaur,9506.961904761903,0.0005121438842647894,4.868932397462142
694,sp,12473.790476190476,0.000385097187452127,4.80362162924808
663,bise,12982.18853046595,0.0003676470588235294,4.772863430318364
698,carpena,12449.066666666666,0.00038252523294372495,4.762082126598628
697,bernaolagalvan,12449.066666666666,0.00038245200610871193,4.761170520847761
662,bias,12982.18853046595,0.0003652300949598247,4.741485949768426
360,languageindepend,21766.119341563783,0.00021767522855898998,4.737945002517149
377,explicitli,21094.86570048309,0.00022416498542927594,4.728730262381324
708,caragea,12304.084848484848,0.0003829737502965691,4.7121415183914355
699,dex,12423.617283950618,0.00037758542865869485,4.690976857652064
837,desideratum,10154.776190476188,0.0004506534474988734,4.57628489881757
437,maximum,18952.299588477363,0.00024125452352231604,4.5723280068702925
583,space,14944.333333333332,0.0003058103975535168,4.570132517838939
841,post,10075.5,0.0004527971526163208,4.5621577111857405
994,ek,6786.014814814814,0.0006601753959309051,4.479960017163357
391,enabl,20399.61031746032,0.00021772262138036142,4.441456633455328
1061,bit,5048.094650205761,0.000877963125548727,4.432040957160457
1054,pc,5048.094650205761,0.0008771929824561404,4.428153201934879
1060,gb,5048.094650205761,0.0008764241893076249,4.4242722613547425
1057,ram,5048.094650205761,0.0008756567425569177,4.42039811751818
1055,intel,5048.094650205761,0.0008748906386701663,4.4165307525859685
724,liu,12020.349629629629,0.0003669375260181818,4.410717354969864
1056,cpu,5048.094650205761,0.0008733624454148472,4.408816288389311
1059,ghz,5048.094650205761,0.0008726003490401396,4.404969153757209
780,ap,11197.0531986532,0.0003929273084479371,4.399627975895167
1053,processor,5048.094650205761,0.0008710801393728223,4.397294991468433
1052,run,5048.094650205761,0.0008703220191470844,4.393467928812673
1051,ubuntu,5048.094650205761,0.0008695652173913044,4.389647521918054
1058,lt,5048.094650205761,0.0008688097306689834,4.3858337534368035
789,dr,11100.297777777778,0.00039378487383883077,4.371129359995676
775,lowest,11297.52,0.0003803727653100038,4.297268923545074
971,cambridg,7749.381818181819,0.0005454516579200173,4.2269131605825105
970,press,7749.381818181819,0.0005452533132733031,4.225376112183531
711,view,12254.181818181818,0.00033647375504710633,4.123210571393613
648,nm,13375.433333333334,0.00030721966205837174,4.109196108550948
611,valid,13958.76049382716,0.0002922267679719462,4.079123464005598
586,pull,14859.288888888888,0.0002738225629791895,4.068808567603748
497,orchestr,17109.38624338624,0.00023623907394283014,4.041905561867763
962,radial,8092.285925925927,0.0004967734711120859,4.020032968653703
869,symmetr,9487.425474254744,0.00042140750105351877,3.9980722605371866
870,adjac,9487.425474254744,0.00042122999157540015,3.9963881525925626
953,pattern,8092.285925925927,0.0004936498101979533,3.9947554114009023
959,mellin,8092.285925925927,0.000493165603927522,3.990837075813446
664,fig,12976.461111111112,0.00030731407498463427,3.9878491429351905
867,gcagv,9487.425474254744,0.00041999160016799666,3.9846390064068644
952,interv,8092.285925925927,0.000492100899753435,3.9822211852102076
871,zero,9487.425474254744,0.000419639110365086,3.981294785671315
868,diagon,9487.425474254744,0.00041946308724832214,3.9796247794692716
866,element,9487.425474254744,0.0004192872117400419,3.9779561736917164
463,reflect,18010.317777777782,0.00022079929344226098,3.9766654400039263
848,boudin,10003.022222222222,0.00039706250995218226,3.971825110663011
956,fring,8092.285925925927,0.0004903802626302827,3.968297297634896
820,instrument,10514.01818181818,0.0003769317753486619,3.9630675393208374
886,stronger,9144.397660818711,0.00043010752688172043,3.9330742627177253
612,pj,13919.635087719298,0.0002808199943836001,3.9089118471550965
661,hold,13055.714285714284,0.0002966478789676654,3.872949951264991
660,interterm,13055.714285714284,0.0002963841138114997,3.8695063087475647
434,albeit,19015.044444444444,0.00020292207792207794,3.8585723304473305
432,titl,19032.53555555556,0.00020206102242877348,3.845733593767541
672,portanc,12880.037037037036,0.0002955956251847473,3.807282600365663
589,wordtoword,14769.459649122806,0.00025680534155110427,3.792876129718235
532,curat,16172.087962962964,0.00023337222870478414,3.7741162107264796
831,methodthi,10399.489655172412,0.0003590664272890485,3.7341075961121772
830,affirm,10399.489655172412,0.0003589375448671931,3.7327672846993583
505,topmost,16982.842105263157,0.00021523891519586742,3.655368511679543
678,prescrib,12800.571428571428,0.0002818489289740699,3.6078273473989366
836,faster,10235.686738351254,0.0003506311360448808,3.588950469267621
934,sk,8357.30189701897,0.0004284490145672665,3.5806777622189245
658,correctli,13068.151111111112,0.0002735229759299781,3.5744395818137615
937,boolean,8357.30189701897,0.00042735042735042735,3.5714965371875937
835,explain,10281.818181818182,0.0003473428273706148,3.571315797783321
834,speedi,10281.818181818182,0.00034722222222222224,3.570075757575758
932,convent,8357.30189701897,0.0004257130693912303,3.5578126424090972
939,cct,8357.30189701897,0.00042444821731748726,3.5472418917737563
935,termterm,8357.30189701897,0.00042408821034775233,3.54423320484265
460,positionbias,18223.36592592593,0.00019436345966958212,3.5419564481877415
940,ij,8357.30189701897,0.000423728813559322,3.5412296173809192
838,identif,10152.154838709675,0.0003485535029627048,3.5385691316520305
933,tj,8357.30189701897,0.00042265426880811494,3.5322493224932243
936,pair,8357.30189701897,0.00042211903756859433,3.5277762334398353
683,assum,12625.373333333331,0.0002775464890369137,3.504128041446942
594,mitig,14703.692857142856,0.00023820867079561695,3.502547131287007
592,agno,14703.692857142856,0.00023798191337458352,3.4992129598150536
593,defici,14703.692857142856,0.00023741690408357076,3.4909052367385702
476,physica,17641.340170940173,0.00019646365422396856,3.4658821553909966
518,sentencebas,16573.809195402297,0.00020820320632937748,3.450720215574078
519,mind,16573.809195402297,0.0002079434393844874,3.4464148877941976
520,carriag,16573.809195402297,0.0002079002079002079,3.445698377422515
527,anim,16287.474444444446,0.00021119324181626187,3.4398045289217416
761,equat,11404.275,0.00030012004801920766,3.4226515606242494
805,cor,10732.403333333334,0.00031725888324873094,3.4049502961082907
806,respond,10732.403333333334,0.0003171582619727244,3.403870387990274
815,greater,10601.05,0.0003180661577608143,3.3718352417302797
542,scarciti,15906.499999999998,0.000211954217888936,3.37144976685036
802,scbase,10768.222222222224,0.0003112356053532524,3.351454161911679
803,recogn,10768.222222222224,0.0003109452736318408,3.3483278054173584
880,decreas,9196.330434782609,0.00036231884057971015,3.3320037807183365
881,drastic,9196.330434782609,0.00036153289949385393,3.3247760067905308
538,sult,16006.34351851852,0.00020588840848260242,3.2955205926535966
591,decid,14730.251851851848,0.00022366360993066427,3.294621304373037
526,conclus,16300.692473118275,0.0002007226013649137,3.2719173972537687
736,admittedli,11787.818713450291,0.00027631942525559546,3.257203291917737
778,approxim,11198.11111111111,0.00028901734104046245,3.2364482980089915
779,ascertain,11198.11111111111,0.0002883506343713956,3.2289824426502625
545,variant,15788.15845410628,0.00020449897750511248,3.2286622605534316
566,charact,15292.056140350876,0.0002109704641350211,3.2261721815086237
941,visibl,8346.91111111111,0.00038182512409316535,3.1870603707946206
947,joint,8119.597222222222,0.00039240446596696657,3.186166211852976
849,maxvjni,9902.45925925926,0.00032071840923669016,3.1759009811607632
577,github,15125.337037037036,0.00020964360587002095,3.170930196443823
822,trusslevel,10448.627777777776,0.00030039050765995795,3.1386686025166046
666,markedli,12951.786666666669,0.0002397506593143131,3.1051993926316634
801,maxtruss,10796.84541062802,0.00028563267637817766,3.083931851079126
800,bind,10796.84541062802,0.0002844950213371266,3.071648765470276
925,gw,8555.101754385963,0.00035738880683673006,3.0574976083668157
674,profit,12851.907692307692,0.00023713540431586437,3.047642326845552
749,pass,11611.946666666669,0.00026164311878597594,3.0381859410430847
599,nonavail,14397.2,0.00020955574182732607,3.017015926236379
860,darkest,9603.782456140349,0.00031357792411414236,3.01153416624031
854,inmemori,9728.314285714285,0.00030637254901960784,2.980488445378151
791,repeat,11024.76209150327,0.00026925148088314486,2.9684335195216125
653,gather,13296.064197530864,0.00022123893805309734,2.9416071233475365
798,tgt,10918.845977011491,0.00026831231553528306,2.929660847065063
997,continu,6597.323976608186,0.0004432624113475177,2.9243457343121393
796,nml,10918.845977011491,0.0002676659528907923,2.9226033129045748
855,compris,9726.266666666666,0.0002977963073257892,2.8964462973992458
676,rugplot,12835.766666666666,0.000225022502250225,2.888336333633363
883,naiv,9161.833333333334,0.0003098853424233034,2.8391178597252353
884,iter,9161.833333333334,0.0003096934035305048,2.83735934757923
667,englishlik,12931.4,0.0002188183807439825,2.8296280087527355
